LAT;LONG;ALT
-36,831986;149,705303;240
-36,831977;149,705686;255
-36,831968;149,706069;255
-36,831960;149,706452;264
-36,831951;149,706834;264
-36,831942;149,707217;259
-36,831934;149,707600;259
-36,831925;149,707983;255
-36,831916;149,708365;255
-36,831907;149,708748;255
-36,831899;149,709131;262
-36,831890;149,709513;262
-36,831881;149,709896;266
-36,831872;149,710279;266
-36,831864;149,710662;264
-36,831855;149,711044;264
-36,831846;149,711427;273
-36,831837;149,711810;273
-36,831829;149,712193;273
-36,831811;149,712958;290
-36,831803;149,713341;302
-36,831794;149,713724;302
-36,831785;149,714106;295
-36,831776;149,714489;295
-36,831768;149,714872;269
-36,831759;149,715254;269
-36,831750;149,715637;240
-36,831741;149,716020;240
-36,831733;149,716403;211
-36,831724;149,716785;211
-36,831715;149,717168;191
-36,831706;149,717551;191
-36,831698;149,717934;191
-36,831689;149,718316;182
-36,831680;149,718699;182
-36,832624;149,690770;259
-36,832615;149,691153;259
-36,832606;149,691536;250
-36,832598;149,691918;250
-36,832589;149,692301;237
-36,832580;149,692684;237
-36,832572;149,693067;222
-36,832563;149,693449;222
-36,832554;149,693832;222
-36,832546;149,694215;212
-36,832537;149,694598;212
-36,832528;149,694980;209
-36,832520;149,695363;209
-36,832511;149,695746;211
-36,832502;149,696128;211
-36,832494;149,696511;220
-36,832485;149,696894;220
-36,832476;149,697277;234
-36,832468;149,697659;234
-36,832459;149,698042;238
-36,832450;149,698425;238
-36,832441;149,698808;257
-36,832433;149,699190;257
-36,832424;149,699573;257
-36,832415;149,699956;260
-36,832407;149,700339;260
-36,832398;149,700721;264
-36,832389;149,701104;264
-36,832381;149,701487;269
-36,832372;149,701870;269
-36,832363;149,702252;264
-36,832354;149,702635;264
-36,832346;149,703018;264
-36,832337;149,703401;268
-36,832328;149,703783;268
-36,832320;149,704166;268
-36,832311;149,704549;268
-36,832302;149,704931;255
-36,832293;149,705314;271
-36,832285;149,705697;259
-36,832276;149,706080;259
-36,832267;149,706462;268
-36,832259;149,706845;268
-36,832250;149,707228;271
-36,832241;149,707611;271
-36,832232;149,707993;270
-36,832224;149,708376;270
-36,832215;149,708759;270
-36,832206;149,709142;271
-36,832198;149,709524;271
-36,832189;149,709907;278
-36,832180;149,710290;278
-36,832171;149,710673;282
-36,832163;149,711055;282
-36,832154;149,711438;286
-36,832145;149,711821;286
-36,832136;149,712203;297
-36,832128;149,712586;297
-36,832119;149,712969;297
-36,832110;149,713352;308
-36,832101;149,713734;308
-36,832093;149,714117;289
-36,832084;149,714500;289
-36,832075;149,714883;267
-36,832066;149,715265;269
-36,832058;149,715648;240
-36,832049;149,716031;240
-36,832040;149,716414;211
-36,832031;149,716796;211
-36,832023;149,717179;191
-36,832014;149,717562;191
-36,832005;149,717944;191
-36,831996;149,718327;182
-36,831988;149,718710;182
-36,832931;149,690781;265
-36,832923;149,691164;265
-36,832914;149,691546;253
-36,832905;149,691929;253
-36,832897;149,692312;239
-36,832888;149,692695;237
-36,832879;149,693077;222
-36,832871;149,693460;222
-36,832862;149,693843;222
-36,832853;149,694226;212
-36,832845;149,694608;212
-36,832836;149,694991;209
-36,832827;149,695374;209
-36,832819;149,695757;211
-36,832810;149,696139;211
-36,832801;149,696522;220
-36,832793;149,696905;220
-36,832784;149,697288;234
-36,832775;149,697670;234
-36,832767;149,698053;238
-36,832758;149,698436;238
-36,832749;149,698818;257
-36,832740;149,699201;257
-36,832732;149,699584;257
-36,832723;149,699967;260
-36,832714;149,700349;260
-36,832706;149,700732;264
-36,832697;149,701115;264
-36,832688;149,701498;269
-36,832680;149,701880;269
-36,832671;149,702263;264
-36,832662;149,702646;264
-36,832653;149,703029;268
-36,832645;149,703411;268
-36,832636;149,703794;268
-36,832627;149,704177;268
-36,832619;149,704560;268
-36,832610;149,704942;255
-36,832601;149,705325;255
-36,832592;149,705708;259
-36,832584;149,706091;259
-36,832575;149,706473;268
-36,832566;149,706856;268
-36,832558;149,707239;271
-36,832549;149,707621;271
-36,832540;149,708004;270
-36,832531;149,708387;270
-36,832523;149,708770;270
-36,832514;149,709152;271
-36,832505;149,709535;271
-36,832496;149,709918;278
-36,832488;149,710301;278
-36,832479;149,710683;282
-36,832470;149,711066;282
-36,832462;149,711449;286
-36,832453;149,711832;286
-36,832444;149,712214;297
-36,832435;149,712597;297
-36,832427;149,712980;297
-36,832418;149,713363;308
-36,832409;149,713745;308
-36,832400;149,714128;289
-36,832392;149,714511;289
-36,832383;149,714893;267
-36,832374;149,715276;267
-36,832365;149,715659;240
-36,832357;149,716042;240
-36,832348;149,716424;205
-36,832339;149,716807;205
-36,832330;149,717190;183
-36,832322;149,717573;183
-36,832313;149,717955;178
-36,832304;149,718338;178
-36,832295;149,718721;178
-36,833239;149,690792;265
-36,833230;149,691174;265
-36,833222;149,691557;253
-36,833213;149,691940;253
-36,833204;149,692323;239
-36,833196;149,692705;239
-36,833187;149,693088;227
-36,833178;149,693471;227
-36,833170;149,693854;216
-36,833161;149,694236;216
-36,833152;149,694619;216
-36,833144;149,695002;210
-36,833135;149,695385;210
-36,833126;149,695767;209
-36,833118;149,696150;209
-36,833109;149,696533;213
-36,833100;149,696916;213
-36,833092;149,697298;222
-36,833083;149,697681;222
-36,833074;149,698064;229
-36,833065;149,698447;229
-36,833057;149,698829;241
-36,833048;149,699212;241
-36,833039;149,699595;241
-36,833031;149,699978;256
-36,833022;149,700360;256
-36,833013;149,700743;270
-36,833005;149,701126;270
-36,832996;149,701509;279
-36,832987;149,701891;279
-36,832978;149,702274;276
-36,832970;149,702657;276
-36,832961;149,703039;277
-36,832952;149,703422;277
-36,832944;149,703805;277
-36,832935;149,704188;278
-36,832926;149,704570;278
-36,832918;149,704953;266
-36,832909;149,705336;266
-36,832900;149,705719;264
-36,832891;149,706101;259
-36,832883;149,706484;268
-36,832874;149,706867;268
-36,832865;149,707250;271
-36,832857;149,707632;271
-36,832848;149,708015;270
-36,832839;149,708398;270
-36,832830;149,708781;271
-36,832822;149,709163;271
-36,832813;149,709546;271
-36,832804;149,709929;278
-36,832795;149,710312;278
-36,832787;149,710694;282
-36,832778;149,711077;282
-36,832769;149,711460;286
-36,832760;149,711842;286
-36,832752;149,712225;297
-36,832743;149,712608;297
-36,832734;149,712991;297
-36,832726;149,713373;308
-36,832717;149,713756;308
-36,832708;149,714139;289
-36,832699;149,714522;289
-36,832691;149,714904;267
-36,832682;149,715287;267
-36,832673;149,715670;240
-36,832664;149,716053;240
-36,832656;149,716435;205
-36,832647;149,716818;205
-36,832638;149,717201;183
-36,832629;149,717583;183
-36,832621;149,717966;178
-36,832612;149,718349;178
-36,832603;149,718732;178
-36,833547;149,690802;265
-36,833538;149,691185;265
-36,833529;149,691568;253
-36,833521;149,691951;253
-36,833512;149,692333;239
-36,833503;149,692716;239
-36,833495;149,693099;227
-36,833486;149,693482;227
-36,833477;149,693864;216
-36,833469;149,694247;216
-36,833460;149,694630;216
-36,833451;149,695013;210
-36,833443;149,695395;210
-36,833434;149,695778;209
-36,833425;149,696161;209
-36,833417;149,696544;213
-36,833408;149,696926;270
-36,833399;149,697309;222
-36,833391;149,697692;222
-36,833382;149,698075;229
-36,833373;149,698457;229
-36,833364;149,698840;241
-36,833356;149,699223;241
-36,833347;149,699606;256
-36,833338;149,699988;256
-36,833330;149,700371;256
-36,833321;149,700754;270
-36,833312;149,701137;270
-36,833304;149,701519;279
-36,833295;149,701902;279
-36,833286;149,702285;276
-36,833277;149,702668;276
-36,833269;149,703050;277
-36,833260;149,703433;277
-36,833251;149,703816;277
-36,833243;149,704199;278
-36,833234;149,704581;278
-36,833225;149,704964;266
-36,833216;149,705347;266
-36,833208;149,705729;264
-36,833199;149,706112;264
-36,833190;149,706495;267
-36,833182;149,706878;267
-36,833173;149,707260;277
-36,833164;149,707643;277
-36,833155;149,708026;284
-36,833147;149,708409;284
-36,833138;149,708791;283
-36,833129;149,709174;283
-36,833121;149,709557;283
-36,833112;149,709940;291
-36,833103;149,710322;291
-36,833094;149,710705;306
-36,833086;149,711088;306
-36,833068;149,711853;310
-36,833059;149,712236;304
-36,833051;149,712619;304
-36,833042;149,713002;304
-36,833033;149,713384;290
-36,833024;149,713767;290
-36,833016;149,714150;271
-36,833007;149,714532;271
-36,832998;149,714915;255
-36,832989;149,715298;255
-36,832981;149,715681;239
-36,832972;149,716063;239
-36,832963;149,716446;209
-36,832954;149,716829;209
-36,832946;149,717212;191
-36,832937;149,717594;191
-36,832928;149,717977;180
-36,832919;149,718360;180
-36,832911;149,718743;180
-36,833854;149,690813;261
-36,833846;149,691196;261
-36,833837;149,691579;246
-36,833828;149,691961;246
-36,833820;149,692344;232
-36,833811;149,692727;232
-36,833802;149,693110;226
-36,833794;149,693492;226
-36,833785;149,693875;217
-36,833776;149,694258;217
-36,833768;149,694641;217
-36,833759;149,695023;214
-36,833750;149,695406;214
-36,833742;149,695789;213
-36,833733;149,696172;213
-36,833724;149,696554;216
-36,833716;149,696937;213
-36,833707;149,697320;222
-36,833698;149,697703;222
-36,833690;149,698085;229
-36,833681;149,698468;229
-36,833672;149,698851;241
-36,833663;149,699234;241
-36,833655;149,699616;256
-36,833646;149,699999;256
-36,833637;149,700382;256
-36,833629;149,700765;270
-36,833620;149,701147;270
-36,833611;149,701530;279
-36,833603;149,701913;279
-36,833594;149,702296;276
-36,833585;149,702678;276
-36,833576;149,703061;277
-36,833568;149,703444;277
-36,833559;149,703827;277
-36,833550;149,704209;278
-36,833542;149,704592;278
-36,833533;149,704975;266
-36,833524;149,705358;266
-36,833515;149,705740;264
-36,833507;149,706123;264
-36,833498;149,706506;267
-36,833489;149,706889;267
-36,833481;149,707271;277
-36,833472;149,707654;277
-36,833463;149,708037;284
-36,833454;149,708420;284
-36,833446;149,708802;283
-36,833437;149,709185;283
-36,833428;149,709568;283
-36,833419;149,709950;291
-36,833411;149,710333;291
-36,833402;149,710716;306
-36,833393;149,711099;306
-36,833385;149,711481;310
-36,833376;149,711864;310
-36,833367;149,712247;304
-36,833358;149,712630;304
-36,833350;149,713012;304
-36,833341;149,713395;290
-36,833332;149,713778;290
-36,833323;149,714161;271
-36,833315;149,714543;271
-36,833306;149,714926;255
-36,833297;149,715309;255
-36,833288;149,715692;239
-36,833280;149,716074;239
-36,833271;149,716457;209
-36,833262;149,716840;209
-36,833253;149,717223;191
-36,833245;149,717605;191
-36,833236;149,717988;180
-36,833227;149,718371;180
-36,833218;149,718753;180
-36,834162;149,690824;261
-36,834153;149,691207;261
-36,834145;149,691590;246
-36,834136;149,691972;246
-36,834127;149,692355;232
-36,834119;149,692738;232
-36,834110;149,693121;226
-36,834101;149,693503;226
-36,834093;149,693886;217
-36,834084;149,694269;217
-36,834075;149,694652;217
-36,834067;149,695034;214
-36,834058;149,695417;214
-36,834049;149,695800;213
-36,834041;149,696183;213
-36,834032;149,696565;216
-36,834023;149,696948;216
-36,834015;149,697331;227
-36,834006;149,697714;227
-36,833997;149,698096;238
-36,833988;149,698479;238
-36,833980;149,698862;246
-36,833971;149,699245;246
-36,833962;149,699627;259
-36,833954;149,700010;259
-36,833945;149,700393;259
-36,833936;149,700775;275
-36,833928;149,701158;275
-36,833919;149,701541;289
-36,833910;149,701924;289
-36,833901;149,702306;290
-36,833893;149,702689;290
-36,833884;149,703072;288
-36,833875;149,703455;288
-36,833867;149,703837;288
-36,833858;149,704220;289
-36,833849;149,704603;289
-36,833841;149,704986;278
-36,833832;149,705368;278
-36,833823;149,705751;266
-36,833814;149,706134;266
-36,833806;149,706517;275
-36,833797;149,706899;275
-36,833788;149,707282;284
-36,833779;149,707665;284
-36,833771;149,708048;289
-36,833762;149,708430;289
-36,833753;149,708813;301
-36,833745;149,709196;301
-36,833736;149,709579;301
-36,833727;149,709961;314
-36,833718;149,710344;314
-36,833710;149,710727;306
-36,833701;149,711110;306
-36,833692;149,711492;310
-36,833683;149,711875;310
-36,833675;149,712258;304
-36,833666;149,712641;304
-36,833657;149,713023;290
-36,833649;149,713406;290
-36,833640;149,713789;290
-36,833631;149,714172;271
-36,833622;149,714554;271
-36,833614;149,714937;255
-36,833605;149,715320;255
-36,833596;149,715702;239
-36,833587;149,716085;239
-36,833579;149,716468;209
-36,833570;149,716851;232
-36,833561;149,717233;191
-36,833552;149,717616;191
-36,833544;149,717999;180
-36,833535;149,718382;180
-36,833526;149,718764;180
-36,834470;149,690835;261
-36,834461;149,691218;261
-36,834452;149,691600;246
-36,834444;149,691983;246
-36,834435;149,692366;232
-36,834426;149,692749;232
-36,834418;149,693131;226
-36,834409;149,693514;226
-36,834400;149,693897;217
-36,834392;149,694280;217
-36,834383;149,694662;217
-36,834374;149,695045;214
-36,834366;149,695428;214
-36,834357;149,695811;213
-36,834348;149,696193;213
-36,834340;149,696576;216
-36,834331;149,696959;216
-36,834322;149,697342;227
-36,834314;149,697724;227
-36,834305;149,698107;238
-36,834296;149,698490;238
-36,834287;149,698873;246
-36,834279;149,699255;246
-36,834270;149,699638;259
-36,834261;149,700021;259
-36,834253;149,700404;259
-36,834244;149,700786;275
-36,834235;149,701169;275
-36,834227;149,701552;289
-36,834218;149,701935;289
-36,834209;149,702317;290
-36,834200;149,702700;290
-36,834192;149,703083;288
-36,834183;149,703466;288
-36,834174;149,703848;289
-36,834166;149,704231;289
-36,834157;149,704614;289
-36,834148;149,704997;278
-36,834139;149,705379;278
-36,834131;149,705762;266
-36,834122;149,706145;266
-36,834113;149,706528;275
-36,834105;149,706910;275
-36,834096;149,707293;284
-36,834087;149,707676;284
-36,834078;149,708058;289
-36,834070;149,708441;289
-36,834061;149,708824;301
-36,834052;149,709207;301
-36,834044;149,709589;301
-36,834035;149,709972;314
-36,834026;149,710355;314
-36,834017;149,710738;323
-36,834009;149,711120;323
-36,834000;149,711503;317
-36,833991;149,711886;317
-36,833982;149,712269;294
-36,833974;149,712651;294
-36,833965;149,713034;262
-36,833956;149,713417;262
-36,833947;149,713800;262
-36,833939;149,714182;238
-36,833930;149,714565;238
-36,833921;149,714948;231
-36,833912;149,715331;231
-36,833904;149,715713;224
-36,833895;149,716096;224
-36,833886;149,716479;210
-36,833877;149,716862;210
-36,833869;149,717244;192
-36,833860;149,717627;192
-36,833851;149,718010;181
-36,833842;149,718393;181
-36,833834;149,718775;168
-36,834777;149,690846;251
-36,834769;149,691228;251
-36,834760;149,691611;240
-36,834751;149,691994;240
-36,834743;149,692377;233
-36,834734;149,692759;233
-36,834725;149,693142;234
-36,834717;149,693525;234
-36,834708;149,693908;228
-36,834699;149,694290;228
-36,834691;149,694673;220
-36,834682;149,695056;220
-36,834673;149,695439;220
-36,834665;149,695821;215
-36,834656;149,696204;215
-36,834647;149,696587;221
-36,834639;149,696970;221
-36,834630;149,697352;239
-36,834621;149,697735;239
-36,834613;149,698118;258
-36,834604;149,698501;258
-36,834595;149,698883;262
-36,834586;149,699266;262
-36,834578;149,699649;268
-36,834569;149,700032;268
-36,834560;149,700414;268
-36,834552;149,700797;278
-36,834543;149,701180;278
-36,834534;149,701563;289
-36,834526;149,701945;289
-36,834517;149,702328;290
-36,834508;149,702711;290
-36,834499;149,703094;288
-36,834491;149,703476;288
-36,834482;149,703859;289
-36,834473;149,704242;289
-36,834465;149,704625;289
-36,834456;149,705007;278
-36,834447;149,705390;278
-36,834438;149,705773;266
-36,834430;149,706156;266
-36,834421;149,706538;275
-36,834412;149,706921;275
-36,834404;149,707304;284
-36,834395;149,707687;284
-36,834386;149,708069;289
-36,834377;149,708452;289
-36,834369;149,708835;301
-36,834360;149,709218;301
-36,834351;149,709600;314
-36,834342;149,709983;314
-36,834334;149,710366;314
-36,834325;149,710749;323
-36,834316;149,711131;323
-36,834308;149,711514;317
-36,834299;149,711897;317
-36,834290;149,712280;294
-36,834281;149,712662;294
-36,834273;149,713045;262
-36,834264;149,713428;262
-36,834255;149,713811;262
-36,834246;149,714193;238
-36,834238;149,714576;238
-36,834229;149,714959;231
-36,834220;149,715341;231
-36,834211;149,715724;224
-36,834203;149,716107;224
-36,834194;149,716490;210
-36,834185;149,716872;210
-36,834176;149,717255;192
-36,834168;149,717638;192
-36,834159;149,718021;181
-36,834150;149,718403;181
-36,834141;149,718786;168
-36,835085;149,690856;251
-36,835076;149,691239;251
-36,835068;149,691622;240
-36,835059;149,692005;240
-36,835050;149,692387;233
-36,835042;149,692770;233
-36,835033;149,693153;234
-36,835024;149,693536;234
-36,835016;149,693918;228
-36,835007;149,694301;228
-36,834998;149,694684;220
-36,834990;149,695067;220
-36,834981;149,695449;220
-36,834972;149,695832;215
-36,834964;149,696215;215
-36,834955;149,696598;221
-36,834946;149,696980;221
-36,834938;149,697363;239
-36,834929;149,697746;239
-36,834920;149,698129;258
-36,834911;149,698511;258
-36,834903;149,698894;262
-36,834894;149,699277;262
-36,834885;149,699660;268
-36,834877;149,700042;268
-36,834868;149,700425;278
-36,834859;149,700808;278
-36,834851;149,701191;278
-36,834842;149,701573;288
-36,834833;149,701956;288
-36,834824;149,702339;296
-36,834816;149,702722;296
-36,834807;149,703104;308
-36,834798;149,703487;308
-36,834790;149,703870;304
-36,834781;149,704253;304
-36,834772;149,704635;304
-36,834764;149,705018;285
-36,834755;149,705401;285
-36,834746;149,705784;274
-36,834737;149,706166;274
-36,834729;149,706549;276
-36,834720;149,706932;276
-36,834711;149,707315;288
-36,834702;149,707697;288
-36,834694;149,708080;300
-36,834685;149,708463;290
-36,834676;149,708846;311
-36,834668;149,709228;311
-36,834659;149,709611;323
-36,834650;149,709994;323
-36,834641;149,710377;323
-36,834633;149,710759;333
-36,834624;149,711142;333
-36,834615;149,711525;318
-36,834606;149,711908;318
-36,834598;149,712290;290
-36,834580;149,713056;257
-36,834571;149,713439;257
-36,834563;149,713821;257
-36,834554;149,714204;231
-36,834545;149,714587;231
-36,834537;149,714970;231
-36,834528;149,715352;231
-36,834519;149,715735;224
-36,834510;149,716118;224
-36,834502;149,716501;210
-36,834493;149,716883;210
-36,834484;149,717266;192
-36,834475;149,717649;192
-36,834467;149,718032;181
-36,834458;149,718414;181
-36,834449;149,718797;168
-36,835393;149,690867;249
-36,835384;149,691250;249
-36,835375;149,691633;251
-36,835367;149,692015;251
-36,835358;149,692398;233
-36,835349;149,692781;233
-36,835341;149,693164;234
-36,835332;149,693546;234
-36,835323;149,693929;228
-36,835315;149,694312;228
-36,835306;149,694695;220
-36,835297;149,695077;220
-36,835289;149,695460;220
-36,835280;149,695843;215
-36,835271;149,696226;215
-36,835263;149,696609;221
-36,835254;149,696991;221
-36,835245;149,697374;239
-36,835237;149,697757;239
-36,835228;149,698140;258
-36,835219;149,698522;258
-36,835210;149,698905;262
-36,835202;149,699288;262
-36,835193;149,699671;268
-36,835184;149,700053;268
-36,835176;149,700436;278
-36,835167;149,700819;278
-36,835158;149,701202;278
-36,835150;149,701584;288
-36,835141;149,701967;288
-36,835132;149,702350;296
-36,835123;149,702733;296
-36,835115;149,703115;308
-36,835106;149,703498;308
-36,835097;149,703881;304
-36,835089;149,704264;304
-36,835080;149,704646;304
-36,835071;149,705029;285
-36,835062;149,705412;285
-36,835054;149,705795;274
-36,835045;149,706177;274
-36,835036;149,706560;276
-36,835028;149,706943;276
-36,835019;149,707326;288
-36,835010;149,707708;288
-36,835001;149,708091;300
-36,834993;149,708474;300
-36,834984;149,708857;311
-36,834975;149,709239;311
-36,834967;149,709622;323
-36,834958;149,710005;323
-36,834949;149,710388;323
-36,834940;149,710770;333
-36,834932;149,711153;333
-36,834923;149,711536;318
-36,834914;149,711919;318
-36,834905;149,712301;290
-36,834897;149,712684;290
-36,834888;149,713067;257
-36,834879;149,713450;257
-36,834870;149,713832;257
-36,834862;149,714215;231
-36,834853;149,714598;231
-36,834844;149,714981;217
-36,834835;149,715363;217
-36,834827;149,715746;205
-36,834818;149,716129;205
-36,834809;149,716511;192
-36,834800;149,716894;192
-36,834792;149,717277;186
-36,834783;149,717660;186
-36,834774;149,718042;179
-36,834765;149,718425;179
-36,834757;149,718808;173
-36,835700;149,690878;249
-36,835692;149,691261;249
-36,835683;149,691643;251
-36,835674;149,692026;251
-36,835666;149,692409;247
-36,835657;149,692792;247
-36,835648;149,693175;243
-36,835640;149,693557;243
-36,835631;149,693940;231
-36,835622;149,694323;231
-36,835614;149,694706;223
-36,835605;149,695088;223
-36,835596;149,695471;223
-36,835588;149,695854;219
-36,835579;149,696237;219
-36,835570;149,696619;228
-36,835562;149,697002;228
-36,835553;149,697385;244
-36,835544;149,697768;244
-36,835535;149,698150;262
-36,835527;149,698533;262
-36,835518;149,698916;272
-36,835509;149,699299;272
-36,835501;149,699681;277
-36,835492;149,700064;277
-36,835483;149,700447;281
-36,835475;149,700830;281
-36,835466;149,701212;281
-36,835457;149,701595;287
-36,835449;149,701978;287
-36,835440;149,702361;302
-36,835431;149,702743;302
-36,835422;149,703126;311
-36,835414;149,703509;311
-36,835405;149,703892;313
-36,835396;149,704274;313
-36,835388;149,704657;313
-36,835379;149,705040;301
-36,835370;149,705423;301
-36,835361;149,705805;293
-36,835353;149,706188;274
-36,835344;149,706571;276
-36,835335;149,706954;276
-36,835327;149,707336;288
-36,835318;149,707719;288
-36,835309;149,708102;300
-36,835300;149,708485;300
-36,835292;149,708867;311
-36,835283;149,709250;311
-36,835274;149,709633;323
-36,835265;149,710016;323
-36,835257;149,710398;323
-36,835248;149,710781;333
-36,835239;149,711164;333
-36,835231;149,711547;318
-36,835222;149,711929;318
-36,835213;149,712312;290
-36,835204;149,712695;290
-36,835196;149,713078;257
-36,835187;149,713460;257
-36,835178;149,713843;257
-36,835169;149,714226;231
-36,835161;149,714609;231
-36,835152;149,714991;217
-36,835143;149,715374;217
-36,835134;149,715757;205
-36,835126;149,716140;205
-36,835117;149,716522;192
-36,835108;149,716905;192
-36,835099;149,717288;186
-36,835091;149,717671;186
-36,835082;149,718053;179
-36,835073;149,718436;179
-36,835064;149,718819;173
-36,836008;149,690889;249
-36,835999;149,691272;249
-36,835991;149,691654;251
-36,835982;149,692037;251
-36,835973;149,692420;247
-36,835965;149,692803;247
-36,835956;149,693185;243
-36,835947;149,693568;243
-36,835939;149,693951;231
-36,835930;149,694334;231
-36,835921;149,694716;223
-36,835913;149,695099;223
-36,835904;149,695482;223
-36,835895;149,695865;219
-36,835887;149,696247;219
-36,835878;149,696630;228
-36,835869;149,697013;228
-36,835861;149,697396;244
-36,835852;149,697778;244
-36,835843;149,698161;262
-36,835834;149,698544;262
-36,835826;149,698927;272
-36,835817;149,699309;272
-36,835808;149,699692;277
-36,835800;149,700075;313
-36,835791;149,700458;281
-36,835782;149,700840;281
-36,835774;149,701223;281
-36,835765;149,701606;287
-36,835756;149,701989;287
-36,835747;149,702371;302
-36,835739;149,702754;302
-36,835730;149,703137;311
-36,835721;149,703520;311
-36,835713;149,703902;313
-36,835704;149,704285;313
-36,835695;149,704668;301
-36,835686;149,705051;301
-36,835678;149,705433;301
-36,835669;149,705816;293
-36,835660;149,706199;293
-36,835652;149,706582;285
-36,835643;149,706965;285
-36,835634;149,707347;298
-36,835625;149,707730;298
-36,835617;149,708113;307
-36,835608;149,708496;307
-36,835599;149,708878;311
-36,835591;149,709261;311
-36,835582;149,709644;336
-36,835573;149,710027;336
-36,835564;149,710409;336
-36,835556;149,710792;349
-36,835547;149,711175;349
-36,835538;149,711558;335
-36,835529;149,711940;335
-36,835521;149,712323;311
-36,835512;149,712706;311
-36,835503;149,713089;288
-36,835494;149,713471;288
-36,835486;149,713854;259
-36,835477;149,714237;259
-36,835468;149,714620;259
-36,835459;149,715002;236
-36,835451;149,715385;236
-36,835442;149,715768;224
-36,835433;149,716151;224
-36,835424;149,716533;215
-36,835416;149,716916;215
-36,835407;149,717299;195
-36,835398;149,717682;195
-36,835389;149,718064;180
-36,835381;149,718447;180
-36,835372;149,718830;187
-36,836316;149,690900;259
-36,836307;149,691282;259
-36,836298;149,691665;266
-36,836290;149,692048;266
-36,836281;149,692431;258
-36,836272;149,692813;258
-36,836264;149,693196;248
-36,836255;149,693579;248
-36,836246;149,693962;238
-36,836238;149,694344;238
-36,836229;149,694727;227
-36,836220;149,695110;227
-36,836212;149,695493;222
-36,836203;149,695875;222
-36,836194;149,696258;222
-36,836186;149,696641;228
-36,836177;149,697024;228
-36,836168;149,697406;244
-36,836160;149,697789;244
-36,836151;149,698172;262
-36,836142;149,698555;262
-36,836133;149,698937;272
-36,836125;149,699320;272
-36,836116;149,699703;277
-36,836107;149,700086;277
-36,836099;149,700469;281
-36,836090;149,700851;281
-36,836081;149,701234;281
-36,836073;149,701617;287
-36,836064;149,702000;287
-36,836055;149,702382;302
-36,836046;149,702765;302
-36,836038;149,703148;311
-36,836029;149,703531;311
-36,836020;149,703913;313
-36,836012;149,704296;313
-36,836003;149,704679;301
-36,835994;149,705062;301
-36,835985;149,705444;301
-36,835977;149,705827;293
-36,835968;149,706210;293
-36,835959;149,706593;285
-36,835951;149,706975;285
-36,835942;149,707358;298
-36,835933;149,707741;298
-36,835924;149,708124;307
-36,835916;149,708506;307
-36,835907;149,708889;311
-36,835898;149,709272;311
-36,835889;149,709655;336
-36,835881;149,710037;336
-36,835872;149,710420;349
-36,835863;149,710803;349
-36,835855;149,711186;349
-36,835846;149,711568;335
-36,835837;149,711951;335
-36,835828;149,712334;311
-36,835820;149,712717;311
-36,835811;149,713099;288
-36,835802;149,713482;288
-36,835793;149,713865;259
-36,835785;149,714248;259
-36,835776;149,714630;259
-36,835767;149,715013;236
-36,835758;149,715396;236
-36,835750;149,715779;224
-36,835741;149,716161;224
-36,835732;149,716544;215
-36,835723;149,716927;215
-36,835715;149,717310;195
-36,835706;149,717692;195
-36,835697;149,718075;180
-36,835688;149,718458;180
-36,835680;149,718841;187
-36,836623;149,690910;259
-36,836615;149,691293;259
-36,836606;149,691676;266
-36,836597;149,692059;266
-36,836589;149,692441;258
-36,836580;149,692824;258
-36,836571;149,693207;248
-36,836563;149,693590;248
-36,836554;149,693972;238
-36,836545;149,694355;238
-36,836537;149,694738;227
-36,836528;149,695121;227
-36,836519;149,695503;222
-36,836511;149,695886;222
-36,836502;149,696269;222
-36,836493;149,696652;228
-36,836485;149,697034;228
-36,836476;149,697417;238
-36,836467;149,697800;238
-36,836458;149,698183;256
-36,836450;149,698566;256
-36,836441;149,698948;262
-36,836432;149,699331;262
-36,836424;149,699714;273
-36,836415;149,700097;273
-36,836406;149,700479;289
-36,836398;149,700862;289
-36,836389;149,701245;289
-36,836380;149,701628;296
-36,836371;149,702010;296
-36,836363;149,702393;297
-36,836354;149,702776;297
-36,836345;149,703159;300
-36,836337;149,703541;300
-36,836328;149,703924;312
-36,836319;149,704307;312
-36,836311;149,704690;322
-36,836302;149,705072;322
-36,836293;149,705455;322
-36,836284;149,705838;317
-36,836276;149,706221;317
-36,836267;149,706603;302
-36,836258;149,706986;302
-36,836250;149,707369;312
-36,836241;149,707752;312
-36,836232;149,708134;323
-36,836223;149,708517;323
-36,836215;149,708900;324
-36,836206;149,709283;324
-36,836197;149,709665;345
-36,836188;149,710048;345
-36,836180;149,710431;349
-36,836171;149,710814;349
-36,836162;149,711197;349
-36,836153;149,711579;335
-36,836145;149,711962;335
-36,836136;149,712345;311
-36,836127;149,712728;311
-36,836119;149,713110;288
-36,836110;149,713493;288
-36,836101;149,713876;259
-36,836092;149,714259;259
-36,836084;149,714641;259
-36,836075;149,715024;236
-36,836066;149,715407;236
-36,836057;149,715790;224
-36,836049;149,716172;224
-36,836040;149,716555;215
-36,836031;149,716938;215
-36,836022;149,717321;195
-36,836014;149,717703;195
-36,836005;149,718086;180
-36,835996;149,718469;180
-36,835987;149,718852;187
-36,836931;149,690921;259
-36,836922;149,691304;259
-36,836914;149,691687;222
-36,836905;149,692069;266
-36,836896;149,692452;258
-36,836888;149,692835;258
-36,836879;149,693218;248
